Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Negative,Positive,Word,Number of Records
positive,,,,,,,,,, positive,coalition,1
positive,,,,,,,,,, positive,coast,1
positive,,,,,,,,,, positive,cognitive,1
positive,,,,,,,,,, positive,coherence,1
positive,,,,,,,,,, positive,coherent,1
positive,,,,,,,,,, positive,colossal,1
positive,,,,,,,,,, positive,commend,1
positive,,,,,,,,,, positive,commentator,1
positive,,,,,,,,,, positive,communicative,1
positive,,,,,,,,,, positive,community,1
positive,,,,,,,,,, positive,commutation,1
positive,,,,,,,,,, positive,commute,1
positive,,,,,,,,,, positive,compassionate,1
positive,,,,,,,,,, positive,compatibility,1
positive,,,,,,,,,, positive,compatible,1
positive,,,,,,,,,, positive,compelling,1
positive,,,,,,,,,, positive,compensatory,1
positive,,,,,,,,,, positive,complacency,1
positive,,,,,,,,,, positive,complementary,1
positive,,,,,,,,,, positive,completely,1
positive,,,,,,,,,, positive,completeness,1
positive,,,,,,,,,, positive,compliant,1
positive,,,,,,,,,, positive,composed,1
positive,,,,,,,,,, positive,composer,1
positive,,,,,,,,,, positive,composure,1
positive,,,,,,,,,, positive,comprehend,1
positive,,,,,,,,,, positive,comprehensive,1
positive,,,,,,,,,, positive,concentric,1
positive,,,,,,,,,, positive,concluding,1
positive,,,,,,,,,, positive,condone,1
positive,,,,,,,,,, positive,conducive,1
positive,,,,,,,,,, positive,conductivity,1
positive,,,,,,,,,, positive,conformance,1
positive,,,,,,,,,, positive,congenial,1
positive,,,,,,,,,, positive,consciousness,1
positive,,,,,,,,,, positive,conserve,1
positive,,,,,,,,,, positive,considerable,1
positive,,,,,,,,,, positive,consonant,1
positive,,,,,,,,,, positive,construct,1
positive,,,,,,,,,, positive,consummate,1
positive,,,,,,,,,, positive,contact,1
positive,,,,,,,,,, positive,contemplation,1
positive,,,,,,,,,, positive,contour,1
positive,,,,,,,,,, positive,contribute,1
positive,,,,,,,,,, positive,convenience,1
positive,,,,,,,,,, positive,convenient,1
positive,,,,,,,,,, positive,convention,1
positive,,,,,,,,,, positive,conversant,1
positive,,,,,,,,,, positive,conversational,1
positive,,,,,,,,,, positive,convert,1
positive,,,,,,,,,, positive,cool,1
positive,,,,,,,,,, positive,coolness,1
positive,,,,,,,,,, positive,cooperate,1
positive,,,,,,,,,, positive,core,1
positive,,,,,,,,,, positive,corporeal,1
positive,,,,,,,,,, positive,corrective,1
positive,,,,,,,,,, positive,cosy,1
positive,,,,,,,,,, positive,countess,1
positive,,,,,,,,,, positive,courage,1
positive,,,,,,,,,, positive,courteous,1
positive,,,,,,,,,, positive,courtesy,1
positive,,,,,,,,,, positive,craft,1
positive,,,,,,,,,, positive,craftsman,1
positive,,,,,,,,,, positive,creative,1
positive,,,,,,,,,, positive,credited,1
positive,,,,,,,,,, positive,critique,1
positive,,,,,,,,,, positive,crystal,1
positive,,,,,,,,,, positive,culmination,1
positive,,,,,,,,,, positive,cultivated,1
positive,,,,,,,,,, positive,cultivation,1
positive,,,,,,,,,, positive,culture,1
positive,,,,,,,,,, positive,curl,1
positive,,,,,,,,,, positive,cushion,1
positive,,,,,,,,,, positive,customer,1
positive,,,,,,,,,, positive,cute,1
positive,,,,,,,,,, positive,cutters,1
positive,,,,,,,,,, positive,daring,1
positive,,,,,,,,,, positive,dashing,1
positive,,,,,,,,,, positive,dear,1
positive,,,,,,,,,, positive,debate,1
positive,,,,,,,,,, positive,decency,1
positive,,,,,,,,,, positive,decent,1
positive,,,,,,,,,, positive,declaratory,1
positive,,,,,,,,,, positive,dedication,1
positive,,,,,,,,,, positive,defending,1
positive,,,,,,,,,, positive,degree,1
positive,,,,,,,,,, positive,delectable,1
positive,,,,,,,,,, positive,deliberate,1
positive,,,,,,,,,, positive,democracy,1
positive,,,,,,,,,, positive,demonstrable,1
positive,,,,,,,,,, positive,descriptive,1
positive,,,,,,,,,, positive,deserved,1
positive,,,,,,,,,, positive,designer,1
positive,,,,,,,,,, positive,desirable,1
positive,,,,,,,,,, positive,desiring,1
positive,,,,,,,,,, positive,desirous,1
positive,,,,,,,,,, positive,detect,1
positive,,,,,,,,,, positive,detection,1
positive,,,,,,,,,, positive,determined,1
positive,,,,,,,,,, positive,dexterity,1
positive,,,,,,,,,, positive,didactic,1
positive,,,,,,,,,, positive,dignified,1
positive,,,,,,,,,, positive,dinner,1
positive,,,,,,,,,, positive,discovery,1
positive,,,,,,,,,, positive,discretionary,1
positive,,,,,,,,,, positive,discussion,1
positive,,,,,,,,,, positive,disinfection,1
positive,,,,,,,,,, positive,disseminate,1
positive,,,,,,,,,, positive,distillation,1
positive,,,,,,,,,, positive,distinction,1
positive,,,,,,,,,, positive,diversified,1
positive,,,,,,,,,, positive,divinity,1
positive,,,,,,,,,, positive,doer,1
positive,,,,,,,,,, positive,dogged,1
positive,,,,,,,,,, positive,donation,1
positive,,,,,,,,,, positive,downy,1
positive,,,,,,,,,, positive,duet,1
positive,,,,,,,,,, positive,duke,1
positive,,,,,,,,,, positive,earl,1
positive,,,,,,,,,, positive,earn,1
positive,,,,,,,,,, positive,earnest,1
positive,,,,,,,,,, positive,earnestly,1
positive,,,,,,,,,, positive,earnestness,1
positive,,,,,,,,,, positive,ease,1
positive,,,,,,,,,, positive,easement,1
positive,,,,,,,,,, positive,easygoing,1
positive,,,,,,,,,, positive,eat,1
positive,,,,,,,,,, positive,educate,1
positive,,,,,,,,,, positive,educated,1
positive,,,,,,,,,, positive,efficacy,1
positive,,,,,,,,,, positive,efficiency,1
positive,,,,,,,,,, positive,effort,1
positive,,,,,,,,,, positive,elaboration,1
positive,,,,,,,,,, positive,electricity,1
positive,,,,,,,,,, positive,eligible,1
positive,,,,,,,,,, positive,eloquence,1
positive,,,,,,,,,, positive,eloquent,1
positive,,,,,,,,,, positive,emeritus,1
positive,,,,,,,,,, positive,eminent,1
positive,,,,,,,,,, positive,eminently,1
positive,,,,,,,,,, positive,emir,1
positive,,,,,,,,,, positive,empathy,1
positive,,,,,,,,,, positive,empower,1
positive,,,,,,,,,, positive,emulate,1
positive,,,,,,,,,, positive,encore,1
positive,,,,,,,,,, positive,encouragement,1
positive,,,,,,,,,, positive,endowed,1
positive,,,,,,,,,, positive,endurance,1
positive,,,,,,,,,, positive,endure,1
positive,,,,,,,,,, positive,energetic,1
positive,,,,,,,,,, positive,enhance,1
positive,,,,,,,,,, positive,enrich,1
positive,,,,,,,,,, positive,ensign,1
positive,,,,,,,,,, positive,enterprising,1
positive,,,,,,,,,, positive,environ,1
positive,,,,,,,,,, positive,ephemeris,1
positive,,,,,,,,,, positive,epic,1
positive,,,,,,,,,, positive,epitome,1
positive,,,,,,,,,, positive,equally,1
positive,,,,,,,,,, positive,equilibrium,1
positive,,,,,,,,,, positive,equity,1
positive,,,,,,,,,, positive,erudite,1
positive,,,,,,,,,, positive,esprit,1
positive,,,,,,,,,, positive,essential,1
positive,,,,,,,,,, positive,esthetic,1
positive,,,,,,,,,, positive,ethical,1
positive,,,,,,,,,, positive,ethics,1
positive,,,,,,,,,, positive,everlasting,1
positive,,,,,,,,,, positive,evolution,1
positive,,,,,,,,,, positive,excitable,1
positive,,,,,,,,,, positive,exemplary,1
positive,,,,,,,,,, positive,exemption,1
positive,,,,,,,,,, positive,exhort,1
positive,,,,,,,,,, positive,exhortation,1
positive,,,,,,,,,, positive,existence,1
positive,,,,,,,,,, positive,exotic,1
positive,,,,,,,,,, positive,exquisitely,1
positive,,,,,,,,,, positive,extend,1
positive,,,,,,,,,, positive,extensive,1
positive,,,,,,,,,, positive,extra,1
positive,,,,,,,,,, positive,extraordinary,1
positive,,,,,,,,,, positive,facilitate,1
positive,,,,,,,,,, positive,fair,1
positive,,,,,,,,,, positive,fame,1
positive,,,,,,,,,, positive,famous,1
positive,,,,,,,,,, positive,famously,1
positive,,,,,,,,,, positive,fascinating,1
positive,,,,,,,,,, positive,fascination,1
positive,,,,,,,,,, positive,fashionable,1
positive,,,,,,,,,, positive,favoritism,1
positive,,,,,,,,,, positive,feature,1
positive,,,,,,,,,, positive,fellowship,1
positive,,,,,,,,,, positive,female,1
positive,,,,,,,,,, positive,fertile,1
positive,,,,,,,,,, positive,finery,1
positive,,,,,,,,,, positive,finesse,1
positive,,,,,,,,,, positive,fireball,1
positive,,,,,,,,,, positive,fireproof,1
positive,,,,,,,,,, positive,fixture,1
positive,,,,,,,,,, positive,fleet,1
positive,,,,,,,,,, positive,flexibility,1
positive,,,,,,,,,, positive,floral,1
positive,,,,,,,,,, positive,flow,1
positive,,,,,,,,,, positive,flowery,1
positive,,,,,,,,,, positive,flush,1
positive,,,,,,,,,, positive,focus,1
positive,,,,,,,,,, positive,forbearance,1
positive,,,,,,,,,, positive,fore,1
positive,,,,,,,,,, positive,foregoing,1
positive,,,,,,,,,, positive,foreman,1
positive,,,,,,,,,, positive,forerunner,1
positive,,,,,,,,,, positive,forge,1
positive,,,,,,,,,, positive,forgive,1
positive,,,,,,,,,, positive,forgiven,1
positive,,,,,,,,,, positive,forte,1
positive,,,,,,,,,, positive,forthcoming,1
positive,,,,,,,,,, positive,fortify,1
positive,,,,,,,,,, positive,fortunate,1
positive,,,,,,,,,, positive,forward,1
positive,,,,,,,,,, positive,foundation,1
positive,,,,,,,,,, positive,fragrant,1
positive,,,,,,,,,, positive,frugal,1
positive,,,,,,,,,, positive,fruitful,1
positive,,,,,,,,,, positive,full,1
positive,,,,,,,,,, positive,fusion,1
positive,,,,,,,,,, positive,gaining,1
positive,,,,,,,,,, positive,gallant,1
positive,,,,,,,,,, positive,gallantry,1
positive,,,,,,,,,, positive,galore,1
positive,,,,,,,,,, positive,garnet,1
positive,,,,,,,,,, positive,gear,1
positive,,,,,,,,,, positive,genius,1
positive,,,,,,,,,, positive,genteel,1
positive,,,,,,,,,, positive,gentleness,1
positive,,,,,,,,,, positive,geranium,1
positive,,,,,,,,,, positive,gifted,1
positive,,,,,,,,,, positive,gigantic,1
positive,,,,,,,,,, positive,giving,1
positive,,,,,,,,,, positive,glittering,1
positive,,,,,,,,,, positive,gloss,1
positive,,,,,,,,,, positive,glowing,1
positive,,,,,,,,,, positive,gold,1
positive,,,,,,,,,, positive,goodly,1
positive,,,,,,,,,, positive,goods,1
positive,,,,,,,,,, positive,goodwill,1
positive,,,,,,,,,, positive,grace,1
positive,,,,,,,,,, positive,graceful,1
positive,,,,,,,,,, positive,gracious,1
positive,,,,,,,,,, positive,graciously,1
positive,,,,,,,,,, positive,grandeur,1
positive,,,,,,,,,, positive,grandmother,1
positive,,,,,,,,,, positive,granted,1
positive,,,,,,,,,, positive,grateful,1
positive,,,,,,,,,, positive,greater,1
positive,,,,,,,,,, positive,gregarious,1
positive,,,,,,,,,, positive,grist,1
positive,,,,,,,,,, positive,groundwork,1
positive,,,,,,,,,, positive,growth,1
positive,,,,,,,,,, positive,guts,1
positive,,,,,,,,,, positive,gymnast,1
positive,,,,,,,,,, positive,habitat,1
positive,,,,,,,,,, positive,hale,1
positive,,,,,,,,,, positive,handy,1
positive,,,,,,,,,, positive,headway,1
positive,,,,,,,,,, positive,healthy,1
positive,,,,,,,,,, positive,hearth,1
positive,,,,,,,,,, positive,herbal,1
positive,,,,,,,,,, positive,heroics,1
positive,,,,,,,,,, positive,holy,1
positive,,,,,,,,,, positive,homage,1
positive,,,,,,,,,, positive,homology,1
positive,,,,,,,,,, positive,honey,1
positive,,,,,,,,,, positive,hospitality,1
positive,,,,,,,,,, positive,household,1
positive,,,,,,,,,, positive,housekeeping,1
positive,,,,,,,,,, positive,humane,1
positive,,,,,,,,,, positive,humbly,1
positive,,,,,,,,,, positive,humorist,1
positive,,,,,,,,,, positive,hush,1
positive,,,,,,,,,, positive,hygienic,1
positive,,,,,,,,,, positive,idealism,1
positive,,,,,,,,,, positive,idol,1
positive,,,,,,,,,, positive,illustrate,1
positive,,,,,,,,,, positive,illustrious,1
positive,,,,,,,,,, positive,imaginative,1
positive,,,,,,,,,, positive,immense,1
positive,,,,,,,,,, positive,immortal,1
positive,,,,,,,,,, positive,impervious,1
positive,,,,,,,,,, positive,impress,1
positive,,,,,,,,,, positive,impression,1
positive,,,,,,,,,, positive,improved,1
positive,,,,,,,,,, positive,improving,1
positive,,,,,,,,,, positive,inalienable,1
positive,,,,,,,,,, positive,incisive,1
positive,,,,,,,,,, positive,include,1
positive,,,,,,,,,, positive,included,1
positive,,,,,,,,,, positive,including,1
positive,,,,,,,,,, positive,inclusive,1
positive,,,,,,,,,, positive,increase,1
positive,,,,,,,,,, positive,individuality,1
positive,,,,,,,,,, positive,ineffable,1
positive,,,,,,,,,, positive,inexpensive,1
positive,,,,,,,,,, positive,infallible,1
positive,,,,,,,,,, positive,infinite,1
positive,,,,,,,,,, positive,information,1
positive,,,,,,,,,, positive,ingenious,1
positive,,,,,,,,,, positive,innocence,1
positive,,,,,,,,,, positive,innocently,1
positive,,,,,,,,,, positive,innocuous,1
positive,,,,,,,,,, positive,innovate,1
positive,,,,,,,,,, positive,innovation,1
positive,,,,,,,,,, positive,inquirer,1
positive,,,,,,,,,, positive,inquisitive,1
positive,,,,,,,,,, positive,insignia,1
positive,,,,,,,,,, positive,inspector,1
positive,,,,,,,,,, positive,instrumental,1
positive,,,,,,,,,, positive,intellect,1
positive,,,,,,,,,, positive,intellectual,1
positive,,,,,,,,,, positive,intercourse,1
positive,,,,,,,,,, positive,interest,1
positive,,,,,,,,,, positive,interesting,1
positive,,,,,,,,,, positive,interlocutory,1
positive,,,,,,,,,, positive,interlude,1
positive,,,,,,,,,, positive,intonation,1
positive,,,,,,,,,, positive,intrepid,1
positive,,,,,,,,,, positive,intuitive,1
positive,,,,,,,,,, positive,invariably,1
positive,,,,,,,,,, positive,inventive,1
positive,,,,,,,,,, positive,inventor,1
positive,,,,,,,,,, positive,investigate,1
positive,,,,,,,,,, positive,invigorate,1
positive,,,,,,,,,, positive,irreducible,1
positive,,,,,,,,,, positive,jam,1
positive,,,,,,,,,, positive,job,1
positive,,,,,,,,,, positive,join,1
positive,,,,,,,,,, positive,joined,1
positive,,,,,,,,,, positive,joking,1
positive,,,,,,,,,, positive,journalist,1
positive,,,,,,,,,, positive,justification,1
positive,,,,,,,,,, positive,keepsake,1
positive,,,,,,,,,, positive,ken,1
positive,,,,,,,,,, positive,keynote,1
positive,,,,,,,,,, positive,keystone,1
positive,,,,,,,,,, positive,kindness,1
positive,,,,,,,,,, positive,king,1
positive,,,,,,,,,, positive,knack,1
positive,,,,,,,,,, positive,knight,1
positive,,,,,,,,,, positive,knowing,1
positive,,,,,,,,,, positive,knowledge,1
positive,,,,,,,,,, positive,land,1
positive,,,,,,,,,, positive,landed,1
positive,,,,,,,,,, positive,laudable,1
positive,,,,,,,,,, positive,laurel,1
positive,,,,,,,,,, positive,lavish,1
positive,,,,,,,,,, positive,lead,1
positive,,,,,,,,,, positive,league,1
positive,,,,,,,,,, positive,learn,1
positive,,,,,,,,,, positive,learning,1
positive,,,,,,,,,, positive,lecturer,1
positive,,,,,,,,,, positive,leeway,1
positive,,,,,,,,,, positive,legendary,1
positive,,,,,,,,,, positive,legibility,1
positive,,,,,,,,,, positive,legible,1
positive,,,,,,,,,, positive,leisurely,1
positive,,,,,,,,,, positive,lemma,1
positive,,,,,,,,,, positive,lenient,1
positive,,,,,,,,,, positive,leverage,1
positive,,,,,,,,,, positive,library,1
positive,,,,,,,,,, positive,lifeblood,1
positive,,,,,,,,,, positive,lighthouse,1
positive,,,,,,,,,, positive,lithe,1
positive,,,,,,,,,, positive,logical,1
positive,,,,,,,,,, positive,longevity,1
positive,,,,,,,,,, positive,lordship,1
positive,,,,,,,,,, positive,lustrous,1
positive,,,,,,,,,, positive,luxuriant,1
positive,,,,,,,,,, positive,magnetism,1
positive,,,,,,,,,, positive,magnetite,1
positive,,,,,,,,,, positive,maiden,1
positive,,,,,,,,,, positive,main,1
positive,,,,,,,,,, positive,major,1
positive,,,,,,,,,, positive,manhood,1
positive,,,,,,,,,, positive,manifested,1
positive,,,,,,,,,, positive,manly,1
positive,,,,,,,,,, positive,manna,1
positive,,,,,,,,,, positive,mannered,1
positive,,,,,,,,,, positive,manners,1
positive,,,,,,,,,, positive,manufacturer,1
positive,,,,,,,,,, positive,march,1
positive,,,,,,,,,, positive,marked,1
positive,,,,,,,,,, positive,marketable,1
positive,,,,,,,,,, positive,marquis,1
positive,,,,,,,,,, positive,masculine,1
positive,,,,,,,,,, positive,master,1
positive,,,,,,,,,, positive,maximum,1
positive,,,,,,,,,, positive,mayor,1
positive,,,,,,,,,, positive,meadow,1
positive,,,,,,,,,, positive,mediation,1
positive,,,,,,,,,, positive,mediterranean,1
positive,,,,,,,,,, positive,medley,1
positive,,,,,,,,,, positive,memento,1
positive,,,,,,,,,, positive,mending,1
positive,,,,,,,,,, positive,menses,1
positive,,,,,,,,,, positive,merciful,1
positive,,,,,,,,,, positive,mercy,1
positive,,,,,,,,,, positive,metropolitan,1
positive,,,,,,,,,, positive,mettle,1
positive,,,,,,,,,, positive,microscopy,1
positive,,,,,,,,,, positive,midwifery,1
positive,,,,,,,,,, positive,mime,1
positive,,,,,,,,,, positive,mindful,1
positive,,,,,,,,,, positive,mindfulness,1
positive,,,,,,,,,, positive,missionary,1
positive,,,,,,,,,, positive,model,1
positive,,,,,,,,,, positive,moderate,1
positive,,,,,,,,,, positive,modesty,1
positive,,,,,,,,,, positive,monument,1
positive,,,,,,,,,, positive,mortar,1
positive,,,,,,,,,, positive,motive,1
positive,,,,,,,,,, positive,movable,1
positive,,,,,,,,,, positive,mover,1
positive,,,,,,,,,, positive,muscular,1
positive,,,,,,,,,, positive,mutual,1
positive,,,,,,,,,, positive,naturalist,1
positive,,,,,,,,,, positive,neatly,1
positive,,,,,,,,,, positive,nectar,1
positive,,,,,,,,,, positive,needle,1
positive,,,,,,,,,, positive,negotiator,1
positive,,,,,,,,,, positive,nerve,1
positive,,,,,,,,,, positive,nomination,1
positive,,,,,,,,,, positive,normality,1
positive,,,,,,,,,, positive,notables,1
positive,,,,,,,,,, positive,noted,1
positive,,,,,,,,,, positive,notion,1
positive,,,,,,,,,, positive,nourishment,1
positive,,,,,,,,,, positive,numbers,1
positive,,,,,,,,,, positive,oak,1
positive,,,,,,,,,, positive,observant,1
positive,,,,,,,,,, positive,occupation,1
positive,,,,,,,,,, positive,occupy,1
positive,,,,,,,,,, positive,offer,1
positive,,,,,,,,,, positive,offshoot,1
positive,,,,,,,,,, positive,openness,1
positive,,,,,,,,,, positive,option,1
positive,,,,,,,,,, positive,optional,1
positive,,,,,,,,,, positive,oration,1
positive,,,,,,,,,, positive,orderly,1
positive,,,,,,,,,, positive,organic,1
positive,,,,,,,,,, positive,organize,1
positive,,,,,,,,,, positive,organized,1
positive,,,,,,,,,, positive,ornamented,1
positive,,,,,,,,,, positive,ornate,1
positive,,,,,,,,,, positive,outcome,1
positive,,,,,,,,,, positive,outward,1
positive,,,,,,,,,, positive,overwhelming,1
positive,,,,,,,,,, positive,ownership,1
positive,,,,,,,,,, positive,pacific,1
positive,,,,,,,,,, positive,pad,1
positive,,,,,,,,,, positive,padding,1
positive,,,,,,,,,, positive,palatable,1
positive,,,,,,,,,, positive,palliative,1
positive,,,,,,,,,, positive,panacea,1
positive,,,,,,,,,, positive,panache,1
positive,,,,,,,,,, positive,panier,1
positive,,,,,,,,,, positive,paprika,1
positive,,,,,,,,,, positive,paramount,1
positive,,,,,,,,,, positive,pardon,1
positive,,,,,,,,,, positive,parentage,1
positive,,,,,,,,,, positive,participation,1
positive,,,,,,,,,, positive,partner,1
positive,,,,,,,,,, positive,pastime,1
positive,,,,,,,,,, positive,pasture,1
positive,,,,,,,,,, positive,patent,1
positive,,,,,,,,,, positive,peaceable,1
positive,,,,,,,,,, positive,peacock,1
positive,,,,,,,,,, positive,peck,1
positive,,,,,,,,,, positive,peculiarity,1
positive,,,,,,,,,, positive,peerless,1
positive,,,,,,,,,, positive,penchant,1
positive,,,,,,,,,, positive,perceptible,1
positive,,,,,,,,,, positive,performer,1
positive,,,,,,,,,, positive,perk,1
positive,,,,,,,,,, positive,permission,1
positive,,,,,,,,,, positive,persistence,1
positive,,,,,,,,,, positive,persistent,1
positive,,,,,,,,,, positive,personable,1
positive,,,,,,,,,, positive,pharmaceutical,1
positive,,,,,,,,,, positive,philanthropy,1
positive,,,,,,,,,, positive,phoenix,1
positive,,,,,,,,,, positive,phonetic,1
positive,,,,,,,,,, positive,physics,1
positive,,,,,,,,,, positive,physiology,1
positive,,,,,,,,,, positive,physique,1
positive,,,,,,,,,, positive,pick,1
positive,,,,,,,,,, positive,piety,1
positive,,,,,,,,,, positive,pillow,1
positive,,,,,,,,,, positive,pinnacle,1
positive,,,,,,,,,, positive,pioneer,1
positive,,,,,,,,,, positive,placid,1
positive,,,,,,,,,, positive,plenary,1
positive,,,,,,,,,, positive,plentiful,1
positive,,,,,,,,,, positive,plexus,1
positive,,,,,,,,,, positive,plum,1
positive,,,,,,,,,, positive,plumb,1
positive,,,,,,,,,, positive,plush,1
positive,,,,,,,,,, positive,ply,1
positive,,,,,,,,,, positive,pointedly,1
positive,,,,,,,,,, positive,polish,1
positive,,,,,,,,,, positive,polished,1
positive,,,,,,,,,, positive,polite,1
positive,,,,,,,,,, positive,politeness,1
positive,,,,,,,,,, positive,pool,1
positive,,,,,,,,,, positive,pope,1
positive,,,,,,,,,, positive,popularity,1
positive,,,,,,,,,, positive,popularized,1
positive,,,,,,,,,, positive,population,1
positive,,,,,,,,,, positive,portable,1
positive,,,,,,,,,, positive,potable,1
positive,,,,,,,,,, positive,potency,1
positive,,,,,,,,,, positive,practice,1
positive,,,,,,,,,, positive,precaution,1
positive,,,,,,,,,, positive,precede,1
positive,,,,,,,,,, positive,precise,1
positive,,,,,,,,,, positive,precision,1
positive,,,,,,,,,, positive,preeminent,1
positive,,,,,,,,,, positive,premier,1
positive,,,,,,,,,, positive,premises,1
positive,,,,,,,,,, positive,presence,1
positive,,,,,,,,,, positive,presentable,1
positive,,,,,,,,,, positive,preserve,1
positive,,,,,,,,,, positive,priceless,1
positive,,,,,,,,,, positive,priestly,1
positive,,,,,,,,,, positive,primacy,1
positive,,,,,,,,,, positive,primary,1
positive,,,,,,,,,, positive,prime,1
positive,,,,,,,,,, positive,prince,1
positive,,,,,,,,,, positive,princess,1
positive,,,,,,,,,, positive,pristine,1
positive,,,,,,,,,, positive,procure,1
positive,,,,,,,,,, positive,prodigious,1
positive,,,,,,,,,, positive,prodigy,1
positive,,,,,,,,,, positive,producer,1
positive,,,,,,,,,, positive,producing,1
positive,,,,,,,,,, positive,productive,1
positive,,,,,,,,,, positive,productivity,1
positive,,,,,,,,,, positive,profession,1
positive,,,,,,,,,, positive,profuse,1
positive,,,,,,,,,, positive,progressive,1
positive,,,,,,,,,, positive,prolific,1
positive,,,,,,,,,, positive,prominence,1
positive,,,,,,,,,, positive,prominently,1
positive,,,,,,,,,, positive,promising,1
positive,,,,,,,,,, positive,promotion,1
positive,,,,,,,,,, positive,prop,1
positive,,,,,,,,,, positive,proper,1
positive,,,,,,,,,, positive,proposition,1
positive,,,,,,,,,, positive,prospect,1
positive,,,,,,,,,, positive,prosperity,1
positive,,,,,,,,,, positive,protect,1
